 ******* PRINTING MODEL DATA **************


------------------------------------------------------ 
Number of nodes:                                 306
Number of elements:                              250
Number of nodes per element:                     4
Number of degrees of freedom per node:           2
Number of degrees of freedom per element:        8


------------------------------------------------------ 
Node        X        Y
 1,      0000.00,      -200.00
 2,      0000.00,      -120.00
 3,      0000.00,      -040.00
 4,      0000.00,      0040.00
 5,      0000.00,      0120.00
 6,      0000.00,      0200.00
 7,      0080.00,      -200.00
 8,      0080.00,      -120.00
 9,      0080.00,      -040.00
 10,      0080.00,      0040.00
 11,      0080.00,      0120.00
 12,      0080.00,      0200.00
 13,      0160.00,      -200.00
 14,      0160.00,      -120.00
 15,      0160.00,      -040.00
 16,      0160.00,      0040.00
 17,      0160.00,      0120.00
 18,      0160.00,      0200.00
 19,      0240.00,      -200.00
 20,      0240.00,      -120.00
 21,      0240.00,      -040.00
 22,      0240.00,      0040.00
 23,      0240.00,      0120.00
 24,      0240.00,      0200.00
 25,      0320.00,      -200.00
 26,      0320.00,      -120.00
 27,      0320.00,      -040.00
 28,      0320.00,      0040.00
 29,      0320.00,      0120.00
 30,      0320.00,      0200.00
 31,      0400.00,      -200.00
 32,      0400.00,      -120.00
 33,      0400.00,      -040.00
 34,      0400.00,      0040.00
 35,      0400.00,      0120.00
 36,      0400.00,      0200.00
 37,      0480.00,      -200.00
 38,      0480.00,      -120.00
 39,      0480.00,      -040.00
 40,      0480.00,      0040.00
 41,      0480.00,      0120.00
 42,      0480.00,      0200.00
 43,      0560.00,      -200.00
 44,      0560.00,      -120.00
 45,      0560.00,      -040.00
 46,      0560.00,      0040.00
 47,      0560.00,      0120.00
 48,      0560.00,      0200.00
 49,      0640.00,      -200.00
 50,      0640.00,      -120.00
 51,      0640.00,      -040.00
 52,      0640.00,      0040.00
 53,      0640.00,      0120.00
 54,      0640.00,      0200.00
 55,      0720.00,      -200.00
 56,      0720.00,      -120.00
 57,      0720.00,      -040.00
 58,      0720.00,      0040.00
 59,      0720.00,      0120.00
 60,      0720.00,      0200.00
 61,      0800.00,      -200.00
 62,      0800.00,      -120.00
 63,      0800.00,      -040.00
 64,      0800.00,      0040.00
 65,      0800.00,      0120.00
 66,      0800.00,      0200.00
 67,      0880.00,      -200.00
 68,      0880.00,      -120.00
 69,      0880.00,      -040.00
 70,      0880.00,      0040.00
 71,      0880.00,      0120.00
 72,      0880.00,      0200.00
 73,      0960.00,      -200.00
 74,      0960.00,      -120.00
 75,      0960.00,      -040.00
 76,      0960.00,      0040.00
 77,      0960.00,      0120.00
 78,      0960.00,      0200.00
 79,      1040.00,      -200.00
 80,      1040.00,      -120.00
 81,      1040.00,      -040.00
 82,      1040.00,      0040.00
 83,      1040.00,      0120.00
 84,      1040.00,      0200.00
 85,      1120.00,      -200.00
 86,      1120.00,      -120.00
 87,      1120.00,      -040.00
 88,      1120.00,      0040.00
 89,      1120.00,      0120.00
 90,      1120.00,      0200.00
 91,      1200.00,      -200.00
 92,      1200.00,      -120.00
 93,      1200.00,      -040.00
 94,      1200.00,      0040.00
 95,      1200.00,      0120.00
 96,      1200.00,      0200.00
 97,      1280.00,      -200.00
 98,      1280.00,      -120.00
 99,      1280.00,      -040.00
 100,      1280.00,      0040.00
 101,      1280.00,      0120.00
 102,      1280.00,      0200.00
 103,      1360.00,      -200.00
 104,      1360.00,      -120.00
 105,      1360.00,      -040.00
 106,      1360.00,      0040.00
 107,      1360.00,      0120.00
 108,      1360.00,      0200.00
 109,      1440.00,      -200.00
 110,      1440.00,      -120.00
 111,      1440.00,      -040.00
 112,      1440.00,      0040.00
 113,      1440.00,      0120.00
 114,      1440.00,      0200.00
 115,      1520.00,      -200.00
 116,      1520.00,      -120.00
 117,      1520.00,      -040.00
 118,      1520.00,      0040.00
 119,      1520.00,      0120.00
 120,      1520.00,      0200.00
 121,      1600.00,      -200.00
 122,      1600.00,      -120.00
 123,      1600.00,      -040.00
 124,      1600.00,      0040.00
 125,      1600.00,      0120.00
 126,      1600.00,      0200.00
 127,      1680.00,      -200.00
 128,      1680.00,      -120.00
 129,      1680.00,      -040.00
 130,      1680.00,      0040.00
 131,      1680.00,      0120.00
 132,      1680.00,      0200.00
 133,      1760.00,      -200.00
 134,      1760.00,      -120.00
 135,      1760.00,      -040.00
 136,      1760.00,      0040.00
 137,      1760.00,      0120.00
 138,      1760.00,      0200.00
 139,      1840.00,      -200.00
 140,      1840.00,      -120.00
 141,      1840.00,      -040.00
 142,      1840.00,      0040.00
 143,      1840.00,      0120.00
 144,      1840.00,      0200.00
 145,      1920.00,      -200.00
 146,      1920.00,      -120.00
 147,      1920.00,      -040.00
 148,      1920.00,      0040.00
 149,      1920.00,      0120.00
 150,      1920.00,      0200.00
 151,      2000.00,      -200.00
 152,      2000.00,      -120.00
 153,      2000.00,      -040.00
 154,      2000.00,      0040.00
 155,      2000.00,      0120.00
 156,      2000.00,      0200.00
 157,      2080.00,      -200.00
 158,      2080.00,      -120.00
 159,      2080.00,      -040.00
 160,      2080.00,      0040.00
 161,      2080.00,      0120.00
 162,      2080.00,      0200.00
 163,      2160.00,      -200.00
 164,      2160.00,      -120.00
 165,      2160.00,      -040.00
 166,      2160.00,      0040.00
 167,      2160.00,      0120.00
 168,      2160.00,      0200.00
 169,      2240.00,      -200.00
 170,      2240.00,      -120.00
 171,      2240.00,      -040.00
 172,      2240.00,      0040.00
 173,      2240.00,      0120.00
 174,      2240.00,      0200.00
 175,      2320.00,      -200.00
 176,      2320.00,      -120.00
 177,      2320.00,      -040.00
 178,      2320.00,      0040.00
 179,      2320.00,      0120.00
 180,      2320.00,      0200.00
 181,      2400.00,      -200.00
 182,      2400.00,      -120.00
 183,      2400.00,      -040.00
 184,      2400.00,      0040.00
 185,      2400.00,      0120.00
 186,      2400.00,      0200.00
 187,      2480.00,      -200.00
 188,      2480.00,      -120.00
 189,      2480.00,      -040.00
 190,      2480.00,      0040.00
 191,      2480.00,      0120.00
 192,      2480.00,      0200.00
 193,      2560.00,      -200.00
 194,      2560.00,      -120.00
 195,      2560.00,      -040.00
 196,      2560.00,      0040.00
 197,      2560.00,      0120.00
 198,      2560.00,      0200.00
 199,      2640.00,      -200.00
 200,      2640.00,      -120.00
 201,      2640.00,      -040.00
 202,      2640.00,      0040.00
 203,      2640.00,      0120.00
 204,      2640.00,      0200.00
 205,      2720.00,      -200.00
 206,      2720.00,      -120.00
 207,      2720.00,      -040.00
 208,      2720.00,      0040.00
 209,      2720.00,      0120.00
 210,      2720.00,      0200.00
 211,      2800.00,      -200.00
 212,      2800.00,      -120.00
 213,      2800.00,      -040.00
 214,      2800.00,      0040.00
 215,      2800.00,      0120.00
 216,      2800.00,      0200.00
 217,      2880.00,      -200.00
 218,      2880.00,      -120.00
 219,      2880.00,      -040.00
 220,      2880.00,      0040.00
 221,      2880.00,      0120.00
 222,      2880.00,      0200.00
 223,      2960.00,      -200.00
 224,      2960.00,      -120.00
 225,      2960.00,      -040.00
 226,      2960.00,      0040.00
 227,      2960.00,      0120.00
 228,      2960.00,      0200.00
 229,      3040.00,      -200.00
 230,      3040.00,      -120.00
 231,      3040.00,      -040.00
 232,      3040.00,      0040.00
 233,      3040.00,      0120.00
 234,      3040.00,      0200.00
 235,      3120.00,      -200.00
 236,      3120.00,      -120.00
 237,      3120.00,      -040.00
 238,      3120.00,      0040.00
 239,      3120.00,      0120.00
 240,      3120.00,      0200.00
 241,      3200.00,      -200.00
 242,      3200.00,      -120.00
 243,      3200.00,      -040.00
